Datetime,Open,High,Low,Close,Volume
2009-05-27 13:00:00,955.38,956.03,947.55,950.4,0
2009-05-27 14:00:00,950.38,952.58,948.23,951.68,0
2009-05-27 15:00:00,951.7,953.13,950.33,950.43,0
2009-05-27 16:00:00,950.45,950.75,949.35,949.35,0
2009-05-27 17:00:00,949.38,949.55,948.1,948.58,0
2009-05-27 18:00:00,948.25,948.68,944.0,945.55,0
2009-05-27 19:00:00,945.45,947.0,944.83,946.55,0
2009-05-27 20:00:00,946.5,947.25,944.33,946.88,0
2009-05-27 21:00:00,946.48,947.83,946.33,947.53,0
2009-05-27 22:00:00,947.58,947.58,946.53,946.98,0
2009-05-27 23:00:00,946.95,947.08,945.98,946.7,0
2009-05-28 00:00:00,946.68,946.68,945.28,946.58,0
2009-05-28 01:00:00,946.55,947.93,946.18,947.38,0
2009-05-28 02:00:00,947.43,947.65,944.9,945.95,0
2009-05-28 03:00:00,945.93,951.63,945.25,950.73,0
2009-05-28 04:00:00,950.98,951.13,948.53,950.48,0
2009-05-28 05:00:00,950.33,951.33,948.83,948.88,0
2009-05-28 06:00:00,948.98,952.33,948.33,951.93,0
2009-05-28 07:00:00,951.88,953.08,950.95,951.0,0
2009-05-28 08:00:00,950.98,956.6,948.95,954.85,0
2009-05-28 09:00:00,954.9,960.05,954.23,958.18,0
2009-05-28 10:00:00,958.2,964.38,954.73,963.53,0
2009-05-28 11:00:00,963.58,964.73,961.73,963.0,0
2009-05-28 12:00:00,962.95,963.95,960.45,960.78,0
2009-05-28 13:00:00,960.8,961.93,958.4,959.15,0
2009-05-28 14:00:00,959.2,962.05,958.98,960.95,0
2009-05-28 15:00:00,961.05,961.1,958.48,958.83,0
2009-05-28 16:00:00,958.78,960.28,958.13,959.08,0
2009-05-28 17:00:00,959.1,959.55,958.73,959.3,0
2009-05-28 18:00:00,959.15,961.6,959.05,960.8,0
2009-05-28 19:00:00,960.7,960.85,959.88,960.05,0
2009-05-28 20:00:00,960.03,961.23,958.83,961.18,0
2009-05-28 21:00:00,961.2,964.43,961.0,964.33,0
2009-05-28 22:00:00,964.3,964.73,962.2,962.2,0
2009-05-28 23:00:00,962.18,963.05,961.93,962.73,0
2009-05-29 00:00:00,962.7,963.48,962.23,962.28,0
2009-05-29 01:00:00,962.3,965.43,961.48,965.3,0
2009-05-29 02:00:00,965.33,967.23,964.33,966.73,0
2009-05-29 03:00:00,966.75,969.6,965.8,968.75,0
2009-05-29 04:00:00,968.78,973.13,967.85,972.6,0
2009-05-29 05:00:00,972.63,974.8,971.78,973.13,0
2009-05-29 06:00:00,973.08,975.33,971.9,975.18,0
2009-05-29 07:00:00,975.2,976.23,973.08,973.53,0
2009-05-29 08:00:00,973.55,976.45,970.73,975.88,0
2009-05-29 09:00:00,975.78,978.58,973.08,975.48,0
2009-05-29 10:00:00,975.63,980.08,973.53,978.63,0
2009-05-29 11:00:00,978.93,979.03,976.48,977.63,0
2009-05-29 12:00:00,977.58,978.23,974.98,975.68,0
2009-05-29 13:00:00,975.78,978.93,974.85,976.03,0
2009-05-29 14:00:00,976.08,977.0,974.83,975.78,0
2009-05-29 15:00:00,975.65,979.43,975.53,978.73,0
2009-05-29 16:00:00,978.68,979.13,978.48,978.78,0
2009-05-31 18:00:00,978.25,979.5,975.35,976.0,0
2009-05-31 19:00:00,976.1,977.9,975.75,976.38,0
2009-05-31 20:00:00,976.43,978.25,976.13,978.0,0
2009-05-31 21:00:00,977.95,982.75,977.75,982.08,0
2009-05-31 22:00:00,982.03,983.2,981.53,982.5,0
2009-05-31 23:00:00,982.48,982.73,982.1,982.58,0
2009-06-01 00:00:00,982.6,984.5,982.1,984.48,0
2009-06-01 01:00:00,984.5,985.35,982.93,983.13,0
2009-06-01 02:00:00,983.15,985.03,981.83,984.6,0
2009-06-01 03:00:00,984.63,986.38,981.78,985.48,0
2009-06-01 04:00:00,985.53,987.93,985.53,986.85,0
2009-06-01 05:00:00,986.83,988.58,985.2,986.88,0
2009-06-01 06:00:00,986.78,988.33,984.95,985.95,0
2009-06-01 07:00:00,985.98,986.13,981.55,983.83,0
2009-06-01 08:00:00,983.93,987.48,979.23,980.58,0
2009-06-01 09:00:00,980.53,984.83,977.93,981.28,0
2009-06-01 10:00:00,981.53,983.23,974.03,975.58,0
2009-06-01 11:00:00,975.63,980.93,974.83,980.63,0
2009-06-01 12:00:00,980.58,982.48,977.13,977.73,0
2009-06-01 13:00:00,977.78,980.23,975.58,979.73,0
2009-06-01 14:00:00,979.78,980.63,975.63,976.13,0
2009-06-01 15:00:00,976.08,978.43,973.28,973.78,0
2009-06-01 16:00:00,973.83,975.38,973.58,974.73,0
2009-06-01 17:00:00,974.7,975.03,974.25,974.45,0
2009-06-01 18:00:00,974.6,975.03,972.85,974.5,0
2009-06-01 19:00:00,974.48,976.8,973.35,975.8,0
2009-06-01 20:00:00,975.85,976.3,974.15,976.25,0
2009-06-01 21:00:00,976.23,977.7,975.6,976.8,0
2009-06-01 22:00:00,976.78,977.63,976.38,977.5,0
2009-06-01 23:00:00,977.45,977.93,976.8,976.9,0
2009-06-02 00:00:00,976.88,977.23,975.6,976.9,0
2009-06-02 01:00:00,976.93,977.03,973.93,974.48,0
2009-06-02 02:00:00,974.43,975.43,969.28,970.18,0
2009-06-02 03:00:00,970.23,973.63,969.28,970.58,0
2009-06-02 04:00:00,970.63,972.73,970.43,972.18,0
2009-06-02 05:00:00,972.13,975.98,971.98,974.88,0
2009-06-02 06:00:00,974.78,978.43,974.48,977.78,0
2009-06-02 07:00:00,977.83,984.63,975.88,982.88,0
2009-06-02 08:00:00,982.98,983.53,979.53,982.28,0
2009-06-02 09:00:00,982.23,982.38,978.13,979.78,0
2009-06-02 10:00:00,979.83,986.53,978.23,984.58,0
2009-06-02 11:00:00,984.53,986.18,979.18,981.53,0
2009-06-02 12:00:00,981.43,983.38,978.28,980.83,0
2009-06-02 13:00:00,980.78,983.18,979.73,981.33,0
2009-06-02 14:00:00,981.38,981.93,979.68,979.68,0
2009-06-02 15:00:00,979.63,981.73,978.98,981.18,0
2009-06-02 16:00:00,981.15,982.4,980.73,981.53,0
2009-06-02 17:00:00,981.55,981.73,980.98,981.35,0
2009-06-02 18:00:00,981.55,984.0,981.2,982.85,0
2009-06-02 19:00:00,982.88,983.03,980.55,983.0,0
2009-06-02 20:00:00,982.98,984.78,980.7,984.58,0
2009-06-02 21:00:00,984.55,984.73,982.78,983.65,0
2009-06-02 22:00:00,983.63,984.88,983.4,984.78,0
2009-06-02 23:00:00,984.73,984.88,984.08,984.7,0
2009-06-03 00:00:00,984.68,986.78,984.53,986.58,0
2009-06-03 01:00:00,986.53,987.58,984.9,985.83,0
2009-06-03 02:00:00,985.85,989.88,984.13,989.08,0
2009-06-03 03:00:00,989.03,989.28,984.38,984.38,0
2009-06-03 04:00:00,984.33,986.08,979.13,980.63,0
2009-06-03 05:00:00,980.68,981.33,977.28,981.25,0
2009-06-03 06:00:00,981.28,982.68,979.63,980.18,0
2009-06-03 07:00:00,980.13,981.38,973.33,976.78,0
2009-06-03 08:00:00,976.68,978.38,974.53,976.88,0
2009-06-03 09:00:00,976.93,977.98,973.85,975.75,0
2009-06-03 10:00:00,975.73,979.4,973.25,977.88,0
2009-06-03 11:00:00,977.68,977.98,970.73,971.38,0
2009-06-03 12:00:00,971.23,971.88,961.73,962.68,0
2009-06-03 13:00:00,962.73,965.98,961.93,963.28,0
2009-06-03 14:00:00,963.23,963.73,960.33,962.28,0
2009-06-03 15:00:00,962.33,962.73,960.43,962.03,0
2009-06-03 16:00:00,961.83,964.25,961.68,962.95,0
2009-06-03 17:00:00,962.25,963.3,961.95,962.65,0
2009-06-03 18:00:00,962.75,964.4,962.1,964.3,0
2009-06-03 19:00:00,964.33,965.25,964.1,964.75,0
2009-06-03 20:00:00,964.78,967.98,964.78,967.78,0
2009-06-03 21:00:00,967.75,968.53,967.23,967.9,0
2009-06-03 22:00:00,967.88,968.33,967.13,968.25,0
2009-06-03 23:00:00,968.33,968.55,967.0,967.03,0
2009-06-04 00:00:00,967.0,967.43,965.83,965.9,0
2009-06-04 01:00:00,965.88,967.18,965.48,965.65,0
2009-06-04 02:00:00,965.7,968.93,965.55,968.18,0
2009-06-04 03:00:00,968.33,970.53,966.08,968.83,0
2009-06-04 04:00:00,968.88,970.53,968.63,969.23,0
2009-06-04 05:00:00,969.18,969.93,964.23,964.73,0
2009-06-04 06:00:00,964.75,967.38,963.0,967.38,0
2009-06-04 07:00:00,967.48,968.58,960.68,960.73,0
2009-06-04 08:00:00,960.78,972.23,960.68,972.13,0
2009-06-04 09:00:00,972.33,974.98,968.93,971.28,0
2009-06-04 10:00:00,971.33,978.03,969.33,977.58,0
2009-06-04 11:00:00,977.63,978.83,974.98,976.13,0
2009-06-04 12:00:00,976.18,980.18,974.68,976.98,0
2009-06-04 13:00:00,977.18,981.73,976.03,980.28,0
2009-06-04 14:00:00,980.33,980.53,977.73,979.3,0
2009-06-04 15:00:00,979.28,980.08,977.6,979.53,0
2009-06-04 16:00:00,979.55,981.35,979.35,979.9,0
2009-06-04 17:00:00,979.88,980.33,979.25,979.25,0
2009-06-04 18:00:00,979.1,982.6,978.75,982.45,0
2009-06-04 19:00:00,982.4,982.4,977.85,978.65,0
2009-06-04 20:00:00,978.68,979.25,976.93,977.48,0
2009-06-04 21:00:00,977.5,977.85,976.2,977.1,0
2009-06-04 22:00:00,977.03,977.38,976.43,977.2,0
2009-06-04 23:00:00,977.23,978.88,977.08,978.18,0
2009-06-05 00:00:00,978.2,979.88,977.88,978.08,0
2009-06-05 01:00:00,978.1,978.7,976.58,978.6,0
2009-06-05 02:00:00,978.63,979.63,978.1,979.15,0
2009-06-05 03:00:00,979.18,981.45,978.83,979.58,0
2009-06-05 04:00:00,979.48,979.88,978.48,979.58,0
2009-06-05 05:00:00,979.53,979.53,975.23,976.63,0
2009-06-05 06:00:00,976.68,976.68,974.13,976.28,0
2009-06-05 07:00:00,976.08,977.98,975.43,977.43,0
2009-06-05 08:00:00,977.38,983.4,959.58,961.23,0
2009-06-05 09:00:00,961.33,964.13,954.18,959.63,0
2009-06-05 10:00:00,959.53,962.18,956.23,959.5,0
2009-06-05 11:00:00,959.53,962.95,956.43,959.58,0
2009-06-05 12:00:00,959.63,963.53,959.03,963.53,0
2009-06-05 13:00:00,963.55,964.53,959.95,961.05,0
2009-06-05 14:00:00,961.08,961.08,952.6,956.55,0
2009-06-05 15:00:00,956.6,958.45,952.98,953.98,0
2009-06-05 16:00:00,954.03,955.38,953.93,955.05,0
2009-06-07 18:00:00,957.2,958.05,952.6,953.3,0
2009-06-07 19:00:00,953.4,957.5,953.4,956.53,0
2009-06-07 20:00:00,956.43,956.8,954.13,956.5,0
2009-06-07 21:00:00,956.45,958.85,956.3,958.7,0
2009-06-07 22:00:00,958.65,959.25,957.78,959.2,0
2009-06-07 23:00:00,959.18,959.5,959.08,959.23,0
2009-06-08 00:00:00,959.3,959.43,958.45,958.63,0
2009-06-08 01:00:00,958.58,958.63,955.45,955.7,0
2009-06-08 02:00:00,955.73,956.5,953.85,955.5,0
2009-06-08 03:00:00,955.53,956.03,948.65,949.65,0
2009-06-08 04:00:00,949.63,949.8,945.55,947.78,0
2009-06-08 05:00:00,947.8,950.95,946.15,946.63,0
2009-06-08 06:00:00,946.45,949.43,945.98,948.2,0
2009-06-08 07:00:00,948.18,951.43,947.4,950.25,0
2009-06-08 08:00:00,950.2,951.75,946.15,946.58,0
2009-06-08 09:00:00,946.55,950.6,943.25,945.13,0
2009-06-08 10:00:00,945.08,950.13,943.05,947.85,0
2009-06-08 11:00:00,947.93,949.68,946.0,947.83,0
2009-06-08 12:00:00,947.88,950.28,946.18,949.78,0
2009-06-08 13:00:00,949.6,951.68,949.23,950.88,0
2009-06-08 14:00:00,950.83,951.08,949.38,950.63,0
2009-06-08 15:00:00,950.65,953.68,950.18,952.38,0
2009-06-08 16:00:00,952.4,952.8,951.23,951.63,0
2009-06-08 17:00:00,951.65,952.23,950.75,950.83,0
2009-06-08 18:00:00,951.93,953.23,951.7,953.03,0
2009-06-08 19:00:00,953.0,955.4,952.5,953.98,0
2009-06-08 20:00:00,953.95,953.98,951.23,952.58,0
2009-06-08 21:00:00,952.5,953.15,951.43,952.2,0
2009-06-08 22:00:00,952.18,952.18,949.1,950.03,0
2009-06-08 23:00:00,950.08,950.25,947.25,947.58,0
2009-06-09 00:00:00,947.78,949.4,947.55,949.3,0
2009-06-09 01:00:00,949.28,951.53,948.48,951.53,0
2009-06-09 02:00:00,951.5,953.43,950.05,953.23,0
2009-06-09 03:00:00,953.33,955.13,951.78,953.33,0
2009-06-09 04:00:00,953.35,954.1,952.68,953.83,0
2009-06-09 05:00:00,953.93,953.93,950.8,951.43,0
2009-06-09 06:00:00,951.45,951.58,947.95,949.4,0
2009-06-09 07:00:00,949.38,956.43,948.35,955.68,0
2009-06-09 08:00:00,955.7,959.78,954.4,957.88,0
2009-06-09 09:00:00,957.85,961.68,953.3,954.15,0
2009-06-09 10:00:00,954.1,957.53,952.2,955.65,0
2009-06-09 11:00:00,955.63,955.85,951.95,954.78,0
2009-06-09 12:00:00,954.75,958.23,953.95,956.33,0
2009-06-09 13:00:00,956.35,957.43,951.68,953.48,0
2009-06-09 14:00:00,953.5,956.6,953.23,955.63,0
2009-06-09 15:00:00,955.68,956.7,954.05,955.05,0
2009-06-09 16:00:00,955.03,955.2,954.05,954.43,0
2009-06-09 17:00:00,954.45,954.95,953.95,954.88,0
2009-06-09 18:00:00,954.98,955.5,954.7,954.9,0
2009-06-09 19:00:00,954.93,956.5,954.53,956.18,0
2009-06-09 20:00:00,956.15,958.18,955.4,957.7,0
2009-06-09 21:00:00,957.73,958.38,957.53,957.98,0
2009-06-09 22:00:00,958.0,958.05,956.95,957.15,0
2009-06-09 23:00:00,957.18,958.1,956.63,957.75,0
2009-06-10 00:00:00,957.73,959.18,957.05,959.08,0
2009-06-10 01:00:00,959.18,959.98,958.48,959.55,0
2009-06-10 02:00:00,959.53,961.23,957.48,958.18,0
2009-06-10 03:00:00,958.05,961.98,957.65,961.4,0
2009-06-10 04:00:00,961.38,963.15,960.98,961.75,0
2009-06-10 05:00:00,961.73,961.73,959.85,960.53,0
2009-06-10 06:00:00,960.55,962.08,959.35,960.7,0
2009-06-10 07:00:00,960.73,965.33,960.5,962.3,0
2009-06-10 08:00:00,962.33,964.78,961.88,962.58,0
2009-06-10 09:00:00,962.53,963.63,954.33,955.03,0
2009-06-10 10:00:00,954.98,955.28,949.68,951.25,0
2009-06-10 11:00:00,951.33,952.53,946.15,952.23,0
2009-06-10 12:00:00,952.25,953.63,950.75,952.78,0
2009-06-10 13:00:00,952.8,955.08,948.55,949.98,0
2009-06-10 14:00:00,949.93,954.0,947.9,953.55,0
2009-06-10 15:00:00,953.53,955.2,952.03,955.08,0
2009-06-10 16:00:00,955.1,955.48,953.58,954.08,0
2009-06-10 17:00:00,954.05,954.78,953.98,954.45,0
2009-06-10 18:00:00,954.3,956.38,954.23,955.68,0
2009-06-10 19:00:00,955.63,956.25,953.03,953.7,0
2009-06-10 20:00:00,953.68,954.88,951.65,953.15,0
2009-06-10 21:00:00,953.18,954.28,953.08,954.1,0
2009-06-10 22:00:00,954.08,955.03,953.85,954.88,0
2009-06-10 23:00:00,954.9,955.8,954.63,955.45,0
2009-06-11 00:00:00,955.53,957.48,955.4,956.98,0
2009-06-11 01:00:00,957.03,957.48,956.2,956.45,0
2009-06-11 02:00:00,956.43,957.85,954.9,955.03,0
2009-06-11 03:00:00,955.0,955.28,951.83,952.65,0
2009-06-11 04:00:00,952.63,956.7,951.85,956.45,0
2009-06-11 05:00:00,956.43,956.68,952.65,954.18,0
2009-06-11 06:00:00,954.15,954.48,952.23,952.23,0
2009-06-11 07:00:00,952.28,952.58,948.1,950.2,0
2009-06-11 08:00:00,950.18,950.35,943.18,945.88,0
2009-06-11 09:00:00,945.93,950.45,944.15,947.78,0
2009-06-11 10:00:00,947.5,955.53,946.4,952.58,0
2009-06-11 11:00:00,952.55,958.25,952.55,956.68,0
2009-06-11 12:00:00,956.8,959.3,953.55,958.38,0
2009-06-11 13:00:00,958.3,961.88,957.1,958.48,0
2009-06-11 14:00:00,958.5,959.6,955.78,956.7,0
2009-06-11 15:00:00,956.73,957.28,953.7,953.83,0
2009-06-11 16:00:00,953.85,954.78,953.58,954.58,0
2009-06-11 17:00:00,954.63,955.03,954.63,954.73,0
2009-06-11 18:00:00,955.25,955.83,954.7,955.08,0
2009-06-11 19:00:00,955.1,956.78,954.73,956.78,0
2009-06-11 20:00:00,956.73,958.1,955.35,956.6,0
2009-06-11 21:00:00,956.63,957.6,954.5,955.0,0
2009-06-11 22:00:00,955.03,956.35,954.8,956.25,0
2009-06-11 23:00:00,956.23,956.35,954.88,955.38,0
2009-06-12 00:00:00,955.35,955.38,953.0,953.28,0
2009-06-12 01:00:00,953.3,954.18,952.9,953.33,0
2009-06-12 02:00:00,953.35,954.9,953.28,953.95,0
2009-06-12 03:00:00,953.98,954.15,950.73,952.25,0
2009-06-12 04:00:00,952.28,952.4,949.6,950.78,0
2009-06-12 05:00:00,950.75,950.75,948.13,949.15,0
2009-06-12 06:00:00,949.18,950.68,948.43,950.5,0
2009-06-12 07:00:00,950.48,950.53,943.93,946.83,0
2009-06-12 08:00:00,946.78,947.03,936.1,940.15,0
2009-06-12 09:00:00,940.1,940.8,936.45,937.58,0
2009-06-12 10:00:00,937.78,944.08,936.5,941.68,0
2009-06-12 11:00:00,941.78,943.88,940.68,942.7,0
2009-06-12 12:00:00,942.73,943.23,937.65,939.83,0
2009-06-12 13:00:00,939.93,940.68,938.5,939.48,0
2009-06-12 14:00:00,939.5,941.88,938.48,939.18,0
2009-06-12 15:00:00,939.28,942.35,938.73,938.83,0
2009-06-12 16:00:00,938.78,939.3,938.45,939.0,0
2009-06-14 17:00:00,939.27,939.27,939.27,939.27,0
2009-06-14 18:00:00,939.27,939.27,934.75,935.3,0
2009-06-14 19:00:00,935.2,937.8,935.15,937.8,0
2009-06-14 20:00:00,937.85,938.08,935.55,937.4,0
2009-06-14 21:00:00,937.38,938.1,937.18,938.08,0
2009-06-14 22:00:00,938.1,938.95,937.73,938.8,0
2009-06-14 23:00:00,938.78,938.78,936.7,937.6,0
2009-06-15 00:00:00,937.58,937.93,935.75,936.23,0
2009-06-15 01:00:00,936.25,936.65,932.63,933.18,0
2009-06-15 02:00:00,933.15,934.6,931.73,932.93,0
2009-06-15 03:00:00,932.98,933.83,930.98,931.23,0
2009-06-15 04:00:00,931.28,932.6,930.45,932.5,0
2009-06-15 05:00:00,932.48,933.3,930.55,933.25,0
2009-06-15 06:00:00,933.28,934.9,932.93,933.83,0
2009-06-15 07:00:00,933.85,933.95,932.6,933.65,0
2009-06-15 08:00:00,933.63,937.68,932.45,936.88,0
2009-06-15 09:00:00,936.85,937.7,931.6,932.88,0
2009-06-15 10:00:00,932.83,935.83,931.35,932.95,0
2009-06-15 11:00:00,932.98,933.03,926.65,928.93,0
2009-06-15 12:00:00,928.98,930.13,926.95,928.63,0
2009-06-15 13:00:00,928.6,928.75,925.25,927.03,0
2009-06-15 14:00:00,927.05,928.65,926.25,927.5,0
2009-06-15 15:00:00,927.53,928.85,927.33,928.0,0
2009-06-15 16:00:00,927.9,928.83,927.15,928.03,0
2009-06-15 17:00:00,928.05,928.28,927.7,927.7,0
2009-06-15 18:00:00,927.8,928.78,926.95,928.18,0
2009-06-15 19:00:00,928.2,930.88,928.13,930.55,0
2009-06-15 20:00:00,930.53,931.68,929.08,930.83,0
2009-06-15 21:00:00,930.85,932.6,930.38,932.53,0
2009-06-15 22:00:00,932.45,932.8,931.45,932.63,0
2009-06-15 23:00:00,932.6,932.63,931.33,931.33,0
2009-06-16 00:00:00,931.3,932.53,930.43,931.13,0
2009-06-16 01:00:00,931.1,933.53,930.88,933.28,0
2009-06-16 02:00:00,933.3,934.7,932.0,933.75,0
2009-06-16 03:00:00,933.78,935.5,932.95,934.25,0
2009-06-16 04:00:00,934.2,935.65,932.45,935.53,0
2009-06-16 05:00:00,935.5,936.85,934.08,934.2,0
2009-06-16 06:00:00,934.18,935.75,932.6,934.85,0
2009-06-16 07:00:00,934.83,936.88,934.5,936.18,0
2009-06-16 08:00:00,936.2,939.43,934.9,935.98,0
2009-06-16 09:00:00,935.95,937.5,932.4,933.58,0
2009-06-16 10:00:00,933.6,936.43,932.75,935.93,0
2009-06-16 11:00:00,935.95,937.88,933.4,935.33,0
2009-06-16 12:00:00,935.35,935.95,929.65,931.5,0
2009-06-16 13:00:00,931.48,932.73,930.4,932.6,0
2009-06-16 14:00:00,932.63,932.75,930.85,932.6,0
2009-06-16 15:00:00,932.63,935.53,932.45,935.38,0
2009-06-16 16:00:00,935.35,935.78,934.33,934.55,0
2009-06-16 17:00:00,934.53,934.95,934.35,934.88,0
2009-06-16 18:00:00,934.6,934.85,933.83,934.28,0
2009-06-16 19:00:00,934.3,934.3,931.15,933.9,0
2009-06-16 20:00:00,933.88,934.33,931.83,931.83,0
2009-06-16 21:00:00,931.8,932.9,931.28,932.7,0
2009-06-16 22:00:00,932.73,934.18,932.45,933.68,0
2009-06-16 23:00:00,933.65,935.03,933.5,934.73,0
2009-06-17 00:00:00,934.63,935.33,934.08,934.3,0
2009-06-17 01:00:00,934.33,936.68,934.28,936.38,0
2009-06-17 02:00:00,936.48,937.98,935.58,937.58,0
2009-06-17 03:00:00,937.63,937.63,935.7,935.78,0
2009-06-17 04:00:00,935.75,936.08,932.65,933.38,0
2009-06-17 05:00:00,933.45,933.98,931.93,932.78,0
2009-06-17 06:00:00,932.75,933.2,928.35,929.53,0
2009-06-17 07:00:00,929.45,931.73,927.55,928.83,0
2009-06-17 08:00:00,928.78,934.65,927.7,933.35,0
2009-06-17 09:00:00,933.38,933.78,929.25,930.03,0
2009-06-17 10:00:00,930.0,932.15,927.25,931.93,0
2009-06-17 11:00:00,931.95,936.68,930.75,934.38,0
2009-06-17 12:00:00,934.35,937.95,934.13,935.98,0
2009-06-17 13:00:00,935.9,936.8,934.15,935.75,0
2009-06-17 14:00:00,935.73,938.1,935.55,936.93,0
2009-06-17 15:00:00,936.95,940.15,936.28,939.23,0
2009-06-17 16:00:00,939.28,939.78,937.93,938.33,0
2009-06-17 17:00:00,938.35,939.18,938.3,938.88,0
2009-06-17 18:00:00,939.28,943.1,939.28,941.2,0
2009-06-17 19:00:00,941.2,941.9,940.83,940.98,0
2009-06-17 20:00:00,941.0,941.13,939.43,940.58,0
2009-06-17 21:00:00,940.6,940.68,939.75,939.98,0
2009-06-17 22:00:00,940.03,940.38,939.43,939.65,0
2009-06-17 23:00:00,939.6,939.98,938.78,939.48,0
2009-06-18 00:00:00,939.53,939.98,937.7,937.73,0
2009-06-18 01:00:00,937.65,939.08,937.33,938.98,0
2009-06-18 02:00:00,938.93,940.78,938.35,939.85,0
2009-06-18 03:00:00,939.9,941.05,935.5,936.5,0
2009-06-18 04:00:00,936.38,938.08,935.2,936.03,0
2009-06-18 05:00:00,936.05,937.58,936.05,937.58,0
2009-06-18 06:00:00,937.6,937.93,935.5,935.7,0
2009-06-18 07:00:00,935.68,938.9,935.5,936.23,0
2009-06-18 08:00:00,936.28,939.1,935.35,938.4,0
2009-06-18 09:00:00,938.43,941.23,936.0,940.83,0
2009-06-18 10:00:00,940.85,941.43,934.68,935.43,0
2009-06-18 11:00:00,935.58,937.63,931.98,934.2,0
2009-06-18 12:00:00,934.28,935.38,931.4,935.38,0
2009-06-18 13:00:00,935.4,935.48,932.0,932.0,0
2009-06-18 14:00:00,931.3,933.13,929.2,932.48,0
2009-06-18 15:00:00,932.5,934.05,932.23,932.4,0
2009-06-18 16:00:00,932.38,933.33,932.05,932.98,0
2009-06-18 17:00:00,933.0,933.4,933.0,933.23,0
2009-06-18 18:00:00,933.35,934.68,932.9,933.63,0
2009-06-18 19:00:00,933.4,934.13,930.95,933.43,0
2009-06-18 20:00:00,933.45,934.63,932.58,934.53,0
2009-06-18 21:00:00,934.55,935.1,933.23,933.23,0
2009-06-18 22:00:00,933.25,934.73,933.18,934.68,0
2009-06-18 23:00:00,934.65,935.08,933.58,933.98,0
2009-06-19 00:00:00,934.0,934.78,933.38,933.4,0
2009-06-19 01:00:00,933.43,934.88,933.43,933.75,0
2009-06-19 02:00:00,933.78,934.05,932.45,933.23,0
2009-06-19 03:00:00,933.2,934.88,932.88,934.3,0
2009-06-19 04:00:00,934.35,934.5,932.3,932.98,0
2009-06-19 05:00:00,932.93,934.33,932.83,933.98,0
2009-06-19 06:00:00,933.93,934.93,933.53,934.75,0
2009-06-19 07:00:00,934.78,937.7,934.08,936.58,0
2009-06-19 08:00:00,936.6,937.93,935.58,935.65,0
2009-06-19 09:00:00,935.63,936.85,933.68,933.98,0
2009-06-19 10:00:00,933.95,935.4,932.78,933.63,0
2009-06-19 11:00:00,933.65,938.73,932.5,938.6,0
2009-06-19 12:00:00,938.63,938.95,932.63,933.08,0
2009-06-19 13:00:00,933.05,935.95,932.85,933.93,0
2009-06-19 14:00:00,933.95,935.45,933.08,934.58,0
2009-06-19 15:00:00,934.55,935.55,934.25,935.55,0
2009-06-19 16:00:00,935.5,935.55,933.83,933.83,0
2009-06-21 18:00:00,933.55,934.45,933.3,933.85,0
2009-06-21 19:00:00,933.85,934.85,933.0,934.7,0
2009-06-21 20:00:00,934.8,934.8,933.48,933.55,0
2009-06-21 21:00:00,933.58,933.78,932.88,933.73,0
2009-06-21 22:00:00,933.75,933.93,933.33,933.73,0
2009-06-21 23:00:00,933.7,933.83,932.93,933.38,0
2009-06-22 00:00:00,933.35,933.48,932.88,933.18,0
2009-06-22 01:00:00,933.15,933.5,932.85,933.5,0
2009-06-22 02:00:00,933.48,933.48,932.43,932.8,0
2009-06-22 03:00:00,932.85,933.65,932.4,932.78,0
2009-06-22 04:00:00,932.75,933.58,930.85,931.43,0
2009-06-22 05:00:00,931.45,931.8,921.05,923.95,0
2009-06-22 06:00:00,924.65,927.9,923.9,924.88,0
2009-06-22 07:00:00,924.85,926.43,924.23,925.33,0
2009-06-22 08:00:00,925.38,926.83,918.55,919.43,0
2009-06-22 09:00:00,919.53,921.38,917.8,920.78,0
2009-06-22 10:00:00,920.75,923.03,918.65,922.33,0
2009-06-22 11:00:00,922.3,922.58,919.28,921.0,0
2009-06-22 12:00:00,921.03,921.93,919.7,920.85,0
2009-06-22 13:00:00,920.88,921.43,918.45,921.08,0
2009-06-22 14:00:00,921.1,922.78,920.75,922.2,0
2009-06-22 15:00:00,922.23,923.0,921.65,921.93,0
2009-06-22 16:00:00,921.95,923.2,921.83,922.43,0
2009-06-22 17:00:00,922.45,922.78,922.18,922.55,0
2009-06-22 18:00:00,922.55,923.13,921.5,922.93,0
2009-06-22 19:00:00,922.9,922.9,921.63,921.78,0
2009-06-22 20:00:00,921.85,922.65,919.7,919.95,0
2009-06-22 21:00:00,919.98,921.28,919.93,920.63,0
2009-06-22 22:00:00,920.65,920.68,912.93,915.53,0
2009-06-22 23:00:00,915.58,916.98,914.8,916.85,0
2009-06-23 00:00:00,916.88,917.35,916.3,917.1,0
2009-06-23 01:00:00,917.08,917.23,913.83,914.03,0
2009-06-23 02:00:00,914.13,917.1,914.0,916.55,0
2009-06-23 03:00:00,916.53,920.38,916.45,919.5,0
2009-06-23 04:00:00,919.48,919.7,916.5,918.93,0
2009-06-23 05:00:00,918.88,920.48,918.43,918.95,0
2009-06-23 06:00:00,918.98,922.95,918.35,922.45,0
2009-06-23 07:00:00,922.43,924.23,921.43,922.23,0
2009-06-23 08:00:00,922.18,924.73,922.03,922.65,0
2009-06-23 09:00:00,922.68,923.73,921.55,922.58,0
